"config_id","hamming","state","adj_sets","HEE_EC","EC_ED","EC_P","EC_MH","PH_MH","SA_MH","SI_MH","EC_PH"
1439,6,"cyclic","","reversed","latent","original","latent","latent","latent","reversed","original"
1440,6,"non-identifiable","","latent","latent","original","latent","latent","latent","reversed","original"
1441,5,"ok","{C,EC,H,P,T,U}","original","original","reversed","latent","latent","latent","reversed","original"
1442,6,"cyclic","","reversed","original","reversed","latent","latent","latent","reversed","original"
1443,6,"non-identifiable","","latent","original","reversed","latent","latent","latent","reversed","original"
1444,6,"ok","{C,EC,H,P,T,U}","original","reversed","reversed","latent","latent","latent","reversed","original"
1445,7,"cyclic","","reversed","reversed","reversed","latent","latent","latent","reversed","original"
1446,7,"non-identifiable","","latent","reversed","reversed","latent","latent","latent","reversed","original"
1447,6,"ok","{C,EC,H,P,T,U}","original","latent","reversed","latent","latent","latent","reversed","original"
1448,7,"cyclic","","reversed","latent","reversed","latent","latent","latent","reversed","original"
1449,7,"non-identifiable","","latent","latent","reversed","latent","latent","latent","reversed","original"
1450,5,"ok","{C,EC,H,P,T,U}","original","original","latent","latent","latent","latent","reversed","original"
1451,6,"cyclic","","reversed","original","latent","latent","latent","latent","reversed","original"
1452,6,"non-identifiable","","latent","original","latent","latent","latent","latent","reversed","original"
1453,6,"ok","{C,EC,H,P,T,U}","original","reversed","latent","latent","latent","latent","reversed","original"
1454,7,"cyclic","","reversed","reversed","latent","latent","latent","latent","reversed","original"
1455,7,"non-identifiable","","latent","reversed","latent","latent","latent","latent","reversed","original"
1456,6,"ok","{C,EC,H,P,T,U}","original","latent","latent","latent","latent","latent","reversed","original"
1457,7,"cyclic","","reversed","latent","latent","latent","latent","latent","reversed","original"
1458,7,"non-identifiable","","latent","latent","latent","latent","latent","latent","reversed","original"
1459,1,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,EC,H,T,U}","original","original","original","original","original","original","latent","original"
1460,2,"cyclic","","reversed","original","original","original","original","original","latent","original"
1461,2,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,ED,H,T,U,U_AH}","latent","original","original","original","original","original","latent","original"
1462,2,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,EC,H,T,U}","original","reversed","original","original","original","original","latent","original"
1463,3,"cyclic","","reversed","reversed","original","original","original","original","latent","original"
1464,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,H,T,U,U_AH}","latent","reversed","original","original","original","original","latent","original"
1465,2,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,EC,H,T,U}","original","latent","original","original","original","original","latent","original"
1466,3,"cyclic","","reversed","latent","original","original","original","original","latent","original"
1467,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,ED,H,T,U,U_AH}","latent","latent","original","original","original","original","latent","original"
1468,2,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,ED,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","original","reversed","original","original","original","latent","original"
1469,3,"cyclic","","reversed","original","reversed","original","original","original","latent","original"
1470,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,ED,H,T,U,U_AH}","latent","original","reversed","original","original","original","latent","original"
1471,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","reversed","reversed","original","original","original","latent","original"
1472,4,"cyclic","","reversed","reversed","reversed","original","original","original","latent","original"
1473,4,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,H,T,U,U_AH}","latent","reversed","reversed","original","original","original","latent","original"
1474,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,ED,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","latent","reversed","original","original","original","latent","original"
1475,4,"cyclic","","reversed","latent","reversed","original","original","original","latent","original"
1476,4,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,ED,H,T,U,U_AH}","latent","latent","reversed","original","original","original","latent","original"
1477,2,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,ED,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","original","latent","original","original","original","latent","original"
1478,3,"cyclic","","reversed","original","latent","original","original","original","latent","original"
1479,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,ED,H,T,U,U_AH}","latent","original","latent","original","original","original","latent","original"
1480,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","reversed","latent","original","original","original","latent","original"
1481,4,"cyclic","","reversed","reversed","latent","original","original","original","latent","original"
1482,4,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,H,T,U,U_AH}","latent","reversed","latent","original","original","original","latent","original"
1483,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,ED,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","latent","latent","original","original","original","latent","original"
1484,4,"cyclic","","reversed","latent","latent","original","original","original","latent","original"
1485,4,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T,U_AH} | {C,D,EC,ED,H,T,U,U_AH}","latent","latent","latent","original","original","original","latent","original"
1486,2,"cyclic","","original","original","original","reversed","original","original","latent","original"
1487,3,"cyclic","","reversed","original","original","reversed","original","original","latent","original"
1488,3,"cyclic","","latent","original","original","reversed","original","original","latent","original"
1489,3,"cyclic","","original","reversed","original","reversed","original","original","latent","original"
1490,4,"cyclic","","reversed","reversed","original","reversed","original","original","latent","original"
1491,4,"cyclic","","latent","reversed","original","reversed","original","original","latent","original"
1492,3,"cyclic","","original","latent","original","reversed","original","original","latent","original"
1493,4,"cyclic","","reversed","latent","original","reversed","original","original","latent","original"
1494,4,"cyclic","","latent","latent","original","reversed","original","original","latent","original"
1495,3,"cyclic","","original","original","reversed","reversed","original","original","latent","original"
1496,4,"cyclic","","reversed","original","reversed","reversed","original","original","latent","original"
1497,4,"cyclic","","latent","original","reversed","reversed","original","original","latent","original"
1498,4,"cyclic","","original","reversed","reversed","reversed","original","original","latent","original"
1499,5,"cyclic","","reversed","reversed","reversed","reversed","original","original","latent","original"
1500,5,"cyclic","","latent","reversed","reversed","reversed","original","original","latent","original"
1501,4,"cyclic","","original","latent","reversed","reversed","original","original","latent","original"
1502,5,"cyclic","","reversed","latent","reversed","reversed","original","original","latent","original"
1503,5,"cyclic","","latent","latent","reversed","reversed","original","original","latent","original"
1504,3,"cyclic","","original","original","latent","reversed","original","original","latent","original"
1505,4,"cyclic","","reversed","original","latent","reversed","original","original","latent","original"
1506,4,"cyclic","","latent","original","latent","reversed","original","original","latent","original"
1507,4,"cyclic","","original","reversed","latent","reversed","original","original","latent","original"
1508,5,"cyclic","","reversed","reversed","latent","reversed","original","original","latent","original"
1509,5,"cyclic","","latent","reversed","latent","reversed","original","original","latent","original"
1510,4,"cyclic","","original","latent","latent","reversed","original","original","latent","original"
1511,5,"cyclic","","reversed","latent","latent","reversed","original","original","latent","original"
1512,5,"cyclic","","latent","latent","latent","reversed","original","original","latent","original"
1513,2,"ok","{C,EC,H,T,U}","original","original","original","latent","original","original","latent","original"
1514,3,"cyclic","","reversed","original","original","latent","original","original","latent","original"
1515,3,"non-identifiable","","latent","original","original","latent","original","original","latent","original"
1516,3,"ok","{C,EC,H,T,U}","original","reversed","original","latent","original","original","latent","original"
1517,4,"cyclic","","reversed","reversed","original","latent","original","original","latent","original"
1518,4,"non-identifiable","","latent","reversed","original","latent","original","original","latent","original"
1519,3,"ok","{C,EC,H,T,U}","original","latent","original","latent","original","original","latent","original"
1520,4,"cyclic","","reversed","latent","original","latent","original","original","latent","original"
1521,4,"non-identifiable","","latent","latent","original","latent","original","original","latent","original"
1522,3,"ok","{C,EC,H,P,T,U}","original","original","reversed","latent","original","original","latent","original"
1523,4,"cyclic","","reversed","original","reversed","latent","original","original","latent","original"
1524,4,"non-identifiable","","latent","original","reversed","latent","original","original","latent","original"
1525,4,"ok","{C,EC,H,P,T,U}","original","reversed","reversed","latent","original","original","latent","original"
1526,5,"cyclic","","reversed","reversed","reversed","latent","original","original","latent","original"
1527,5,"non-identifiable","","latent","reversed","reversed","latent","original","original","latent","original"
1528,4,"ok","{C,EC,H,P,T,U}","original","latent","reversed","latent","original","original","latent","original"
1529,5,"cyclic","","reversed","latent","reversed","latent","original","original","latent","original"
1530,5,"non-identifiable","","latent","latent","reversed","latent","original","original","latent","original"
1531,3,"ok","{C,EC,H,P,T,U}","original","original","latent","latent","original","original","latent","original"
1532,4,"cyclic","","reversed","original","latent","latent","original","original","latent","original"
1533,4,"non-identifiable","","latent","original","latent","latent","original","original","latent","original"
1534,4,"ok","{C,EC,H,P,T,U}","original","reversed","latent","latent","original","original","latent","original"
1535,5,"cyclic","","reversed","reversed","latent","latent","original","original","latent","original"
1536,5,"non-identifiable","","latent","reversed","latent","latent","original","original","latent","original"
1537,4,"ok","{C,EC,H,P,T,U}","original","latent","latent","latent","original","original","latent","original"
1538,5,"cyclic","","reversed","latent","latent","latent","original","original","latent","original"
1539,5,"non-identifiable","","latent","latent","latent","latent","original","original","latent","original"
1540,2,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,EC,H,T,U}","original","original","original","original","reversed","original","latent","original"
1541,3,"cyclic","","reversed","original","original","original","reversed","original","latent","original"
1542,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH}","latent","original","original","original","reversed","original","latent","original"
1543,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,EC,H,T,U}","original","reversed","original","original","reversed","original","latent","original"
1544,4,"cyclic","","reversed","reversed","original","original","reversed","original","latent","original"
1545,4,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,H,T,U,U_AH}","latent","reversed","original","original","reversed","original","latent","original"
1546,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,EC,H,T,U}","original","latent","original","original","reversed","original","latent","original"
1547,4,"cyclic","","reversed","latent","original","original","reversed","original","latent","original"
1548,4,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH}","latent","latent","original","original","reversed","original","latent","original"
1549,3,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","original","reversed","original","reversed","original","latent","original"
1550,4,"cyclic","","reversed","original","reversed","original","reversed","original","latent","original"
1551,4,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,ED,H,T,U,U_AH}","latent","original","reversed","original","reversed","original","latent","original"
1552,4,"ok","{C,D,DC,EC,ED,H,N,NS,SC,T} | {C,D,EC,ED,H,N,NS,SC,T,U} | {C,D,EC,H,T,U,U_AH} | {C,EC,H,P,T,U}","original","reversed","reversed","original","reversed","original","latent","original"
